Date,provincename,Construction,Transportation,Agriculture,Population,Station Name,Max Temp (Â°C),Total Snow (cm),Total Precip (mm),Min Temp (Â°C),Mean Temp (Â°C),Heat Deg Days (Â°C),Cool Deg Days (Â°C),Longitude (x),Latitude (y)
2014-07-01,Ontario,4.311442464,1.203860331,2.19652138,2017,Sandy Lake,17.3,0.381818182,0.8,5.1,11.2,6.8,0,-93.34,53.06
2014-08-01,Ontario,4.405555722,1.206749579,2.123269124,2017,Sandy Lake,25.4,0.381818182,0,8.4,16.9,1.1,0,-93.34,53.06
2014-09-01,Ontario,4.412032437,1.144869039,2.143714239,2017,Sandy Lake,21,0.381818182,1.8,10.1,15.6,2.4,0,-93.34,53.06
2014-10-01,Ontario,4.428542158,1.140486113,2.359669482,2017,Sandy Lake,14.5,0.381818182,1.6,5.9,10.2,7.8,0,-93.34,53.06
2014-11-01,Ontario,4.381308452,1.161665137,2.402955458,2017,Sandy Lake,5.8,0.772727273,0,-3.3,1.3,16.7,0,-93.34,53.06
2014-12-01,Ontario,4.124700581,1.159672234,2.291413354,2017,Sandy Lake,-16.8,0.890909091,0,-27.2,-22,40,0,-93.34,53.06
2015-01-01,Ontario,4.47939605,1.189425088,1.895811811,2017,Sandy Lake,-16.3,0.845454545,0,-30.5,-23.4,41.4,0,-93.34,53.06
2015-02-01,Ontario,4.350644459,1.192025326,2.030188473,2017,Sandy Lake,-20.9,0.845454545,0,-33.2,-27.1,45.1,0,-93.34,53.06
2015-03-01,Ontario,4.46500456,1.236799852,2.057999878,2017,Sandy Lake,-9.9,0.818181818,0,-25,-17.5,35.5,0,-93.34,53.06
2015-04-01,Ontario,4.429172595,1.180052103,2.13688042,2017,Sandy Lake,4.8,0.7,4.3,-7.4,-1.3,19.3,0,-93.34,53.06
2015-05-01,Ontario,4.503437236,1.213281042,2.2833127,2017,Sandy Lake,20.8,0.7,1.3,7.6,14.2,3.8,0,-93.34,53.06
2015-06-01,Ontario,4.646767882,1.227913384,2.406074353,2017,Sandy Lake,21.1,0.863636364,0.3,6.2,15.1,2.9,0,-93.34,53.06
2015-07-01,Ontario,4.559619572,1.194428973,2.283569538,2017,Sandy Lake,25.3,0.936363636,0,11.3,18.3,0,0.3,-93.34,53.06
2015-08-01,Ontario,4.631213135,1.253518465,2.49878731,2017,Sandy Lake,21.9,0.936363636,1.5,12.1,17,1,0,-93.34,53.06
2015-09-01,Ontario,4.60936527,1.261712154,2.488476467,2017,Sandy Lake,26.3,0.936363636,0.3,13.8,20.1,0,2.1,-93.34,53.06
2015-10-01,Ontario,4.524535029,1.241698807,2.275493725,2017,Sandy Lake,20.3,0.545454545,0,7.5,13.9,4.1,0,-93.34,53.06
2015-11-01,Ontario,4.790866225,1.300905666,2.342589928,2017,Sandy Lake,3.7,0.427272727,1.8,0.3,2,16,0,-93.34,53.06
2015-12-01,Ontario,4.588829572,1.262816352,2.20285213,2017,Sandy Lake,-0.1,0.4,0.8,-11.1,-5.6,23.6,0,-93.34,53.06
2016-01-01,Ontario,4.589062366,1.266107831,2.224666688,2017,Sandy Lake,-6.7,0.490909091,0,-8.7,-7.7,25.7,0,-93.34,53.06
2016-02-01,Ontario,4.566054571,1.232284499,2.192921676,2017,Sandy Lake,-17.1,0.354545455,0,-28.9,-23,41,0,-93.34,53.06
2016-03-01,Ontario,4.544197029,1.300200702,2.421251426,2017,Sandy Lake,-13.8,1.981818182,0,-25.2,-19.5,37.5,0,-93.34,53.06
2016-04-01,Ontario,4.419935229,1.270908022,2.092013114,2017,Sandy Lake,-7.8,1.981818182,0,-17.3,-12.6,30.6,0,-93.34,53.06
2016-05-01,Ontario,4.662734162,1.247116138,2.335786557,2017,Sandy Lake,20.1,1.818181818,0,-1.7,9.2,8.8,0,-93.34,53.06
2016-06-01,Ontario,4.523542418,1.222474871,2.194151989,2017,Sandy Lake,8.8,1.918181818,1,3.8,6.3,11.7,0,-93.34,53.06
2016-07-01,Ontario,4.412412506,1.225489051,2.451846265,2017,Sandy Lake,28.4,1.918181818,0,13.1,20.8,0,2.8,-93.34,53.06
2016-08-01,Ontario,4.485860721,1.277154433,2.144442833,2017,Sandy Lake,24.4,1.918181818,18.2,17.8,21.1,0,3.1,-93.34,53.06
2016-09-01,Ontario,4.51741845,1.28682166,2.225861595,2017,Sandy Lake,26.6,1.918181818,0,16.6,21.6,0,3.6,-93.34,53.06
2016-10-01,Ontario,4.677715473,1.289173043,2.459555553,2017,Sandy Lake,18.5,2.192344498,0,8.6,13.6,4.4,0,-93.34,53.06
2016-11-01,Ontario,4.675860671,1.267350331,2.230661575,2017,Sandy Lake,4,2.737799043,1.9,-2.9,0.6,17.4,0,-93.34,53.06
2016-12-01,Ontario,4.773838916,1.243537549,2.338524203,2017,Sandy Lake,-7.4,2.646889952,0,-11.4,-9.4,27.4,0,-93.34,53.06
2017-01-01,Ontario,4.68158544,1.286892741,2.361555092,2017,Sandy Lake,-13.1,2.646889952,0,-22.9,-18,36,0,-93.34,53.06
2017-02-01,Ontario,4.60142703,1.254586504,2.356538273,2017,Sandy Lake,-14,1.383253589,0,-20.3,-17.2,35.2,0,-93.34,53.06
2017-03-01,Ontario,4.586905465,1.25153272,2.351189813,2017,Sandy Lake,10.66842105,1.383253589,3.015789474,-20.4,5.9,12.60526316,0.505263158,-93.34,53.06
2017-04-01,Ontario,4.524039587,1.328269929,2.359687777,2017,Sandy Lake,0.2,3.737799043,6,-7.9,-3.9,21.9,0,-93.34,53.06
2017-05-01,Ontario,4.702782865,1.321904359,2.496694499,2017,Sandy Lake,14.5,3.56507177,0,-1.7,6.4,11.6,0,-93.34,53.06
2017-06-01,Ontario,4.724635832,1.312976285,2.286863279,2017,Sandy Lake,25.9,3.56507177,0,10.2,18.1,0,0.1,-93.34,53.06
2017-07-01,Ontario,4.523560273,1.319455397,2.236578162,2017,Sandy Lake,20.2,3.56507177,4.3,11.9,16.1,1.9,0,-93.34,53.06
2017-08-01,Ontario,4.687142926,1.358830115,2.326886659,2017,Sandy Lake,22.2,3.56507177,0,5.7,15.3,2.7,0,-93.34,53.06
2017-09-01,Ontario,4.833371176,1.33134478,2.408066157,2017,Sandy Lake,13.1,3.290909091,25.9,16.1,7.3,10.7,0,-93.34,53.06
2017-10-01,Ontario,4.824912045,1.365468555,2.169182922,2017,Sandy Lake,14.6,3.563636364,0,11.7,13.2,4.8,0,-93.34,53.06
2017-11-01,Ontario,4.805623047,1.313363879,2.208127993,2017,Sandy Lake,-4.2,3.563636364,0,-7,-5.6,23.6,0,-93.34,53.06
2017-12-01,Ontario,4.830077985,1.334767109,2.023746456,2017,Sandy Lake,-0.1,4.081818182,0,-6.6,-3.4,21.4,0,-93.34,53.06
2018-01-01,Ontario,4.900879818,1.28882534,2.084153597,2017,Sandy Lake,-14.8,3.690909091,0,-25.7,-20.3,38.3,0,-93.34,53.06
2018-02-01,Ontario,5.06824982,1.308223605,2.251043947,2017,Sandy Lake,-22.3,3.690909091,0,-33.1,-27.7,45.7,0,-93.34,53.06
2018-03-01,Ontario,5.090555548,1.331794856,2.397299121,2017,Sandy Lake,2,1.336363636,9,-11.5,-4.8,22.8,0,-93.34,53.06
2018-04-01,Ontario,5.06189214,1.324178959,2.338326976,2017,Sandy Lake,-14.7,1.627272727,0,-27.7,-21.2,39.2,0,-93.34,53.06
2018-05-01,Ontario,5.137097431,1.305857776,2.378607843,2017,Sandy Lake,5.4,1.863636364,5.7,-1.9,1.8,16.2,0,-93.34,53.06
2018-06-01,Ontario,5.237936467,1.331492712,2.527992445,2017,Sandy Lake,15,1.863636364,0,4.3,9.7,8.3,0,-93.34,53.06
2018-07-01,Ontario,5.056033513,1.385308853,2.689097994,2017,Sandy Lake,22.5,1.863636364,0,13.1,17.8,0.2,0,-93.34,53.06
2018-08-01,Ontario,5.118882297,1.330298478,2.459736115,2017,Sandy Lake,18.2,1.863636364,0,2.1,10.2,7.8,0,-93.34,53.06
2018-09-01,Ontario,5.083684318,1.335338506,2.328293419,2017,Sandy Lake,19.4,1.609090909,3.2,8.9,14.2,3.8,0,-93.34,53.06
2018-10-01,Ontario,5.10740305,1.349311796,2.308116533,2017,Sandy Lake,2.5,1.627272727,2.6,-2.5,0.8,17.2,0,-93.34,53.06
2018-11-01,Ontario,4.685874389,1.298095623,2.042400182,2017,Sandy Lake,-1.3,1.127272727,0,-4.6,-3,21,0,-93.34,53.06
2018-12-01,Ontario,4.87616856,1.38690642,2.062409019,2017,Sandy Lake,-5.7,1.145454545,0,-7.7,-6.7,24.7,0,-93.34,53.06
2019-01-01,Ontario,4.792841707,1.310292715,2.207836353,2017,Sandy Lake,-19.1,1.236363636,0,-30.7,-24.9,42.9,0,-93.34,53.06
2019-02-01,Ontario,5.065650535,1.31242244,2.104143231,2017,Sandy Lake,-18.9,1.236363636,6.2,-29.3,-24.1,42.1,0,-93.34,53.06
2019-03-01,Ontario,4.901280655,1.310539871,2.280975751,2017,Sandy Lake,-13,0.945454545,0.2,-24.5,-18.8,36.8,0,-93.34,53.06
2019-04-01,Ontario,4.831525559,1.285581617,2.162918695,2017,Sandy Lake,2.2,0.709090909,0.2,-5.9,-1.9,19.9,0,-93.34,53.06
2019-05-01,Ontario,4.92515154,1.360373334,2.274120315,2017,Sandy Lake,7.4,0.954545455,0.2,0.9,4.2,13.8,0,-93.34,53.06
2019-06-01,Ontario,4.888949707,1.383374761,2.405515396,2017,Sandy Lake,10.2,0.954545455,1,1.2,5.7,12.3,0,-93.34,53.06
2019-07-01,Ontario,4.938609039,1.365295568,2.419948935,2017,Sandy Lake,27.3,0.954545455,0,15.3,21.3,0,3.3,-93.34,53.06
2019-08-01,Ontario,5.034483364,1.31458623,2.515610134,2017,Sandy Lake,25.5,0.390909091,0,15.1,20.3,0,2.3,-93.34,53.06
2019-09-01,Ontario,5.062603478,1.319484979,2.53194867,2017,Sandy Lake,12.3,0.372727273,0,0.7,6.5,11.5,0,-93.34,53.06
2019-10-01,Ontario,5.194816601,1.360076885,2.592230058,2017,Sandy Lake,3.8,0.872727273,2.7,-2.4,0.7,17.3,0,-93.34,53.06
2019-11-01,Ontario,5.129088284,1.397805401,2.45664715,2017,Sandy Lake,-8.7,0.854545455,0,-14.6,-11.7,29.7,0,-93.34,53.06
2019-12-01,Ontario,5.059669281,1.374862802,2.40014286,2017,Sandy Lake,-9.9,0.945454545,0,-23,-16.5,34.5,0,-93.34,53.06
2020-01-01,Ontario,5.535861959,1.371323245,2.580757202,2017,Sandy Lake,-10.2,2.945454545,0,-20,-15.1,33.1,0,-93.34,53.06
2020-02-01,Ontario,5.391459029,1.341616786,2.469672739,2017,Sandy Lake,-1.4,2.945454545,0,-10,-5.7,23.7,0,-93.34,53.06
2020-03-01,Ontario,5.17130349,1.190885793,2.365657325,2017,Sandy Lake,-4.8,2.945454545,5.7,-10.2,-7.5,25.5,0,-93.34,53.06
2020-04-01,Ontario,4.204174101,0.884773833,2.318574632,2017,Sandy Lake,9.2,2.745454545,0,-4,2.6,15.4,0,-93.34,53.06
2020-05-01,Ontario,4.503577369,0.877598186,2.341504545,2017,Sandy Lake,10,2.763636364,2,3.4,6.7,11.3,0,-93.34,53.06
2020-06-01,Ontario,5.006759154,0.967531587,2.287761694,2017,Sandy Lake,15.2,2.763636364,22,8.2,11.7,6.3,0,-93.34,53.06
2020-07-01,Ontario,4.909233165,0.987494633,2.447087845,2017,Sandy Lake,30.2,2.763636364,0,21.8,26,0,8,-93.34,53.06
2020-08-01,Ontario,5.01445527,0.973742058,2.31279269,2017,Sandy Lake,22.2,2.763636364,0,9.1,15.7,2.3,0,-93.34,53.06
2020-09-01,Ontario,5.103392898,0.989137392,2.290380572,2017,Sandy Lake,17.7,2.245454545,0.5,9.8,13.8,4.2,0,-93.34,53.06
2020-10-01,Ontario,5.354826076,0.96359154,2.243847086,2017,Sandy Lake,3.3,2.245454545,0.2,-0.4,1.5,16.5,0,-93.34,53.06
2020-11-01,Ontario,5.307480841,0.939742815,2.464000288,2017,Sandy Lake,-2.4,2.063636364,0,-17.3,-9.9,27.9,0,-93.34,53.06
2020-12-01,Ontario,5.446487445,0.938952103,2.32581192,2017,Sandy Lake,-2.9,0.081818182,0,-12.1,-7.5,25.5,0,-93.34,53.06
2021-01-01,Ontario,5.241902158,0.956665821,2.283946984,2017,Sandy Lake,-7.6,0.136363636,0,-11.8,-9.7,27.7,0,-93.34,53.06
2021-02-01,Ontario,5.324575234,0.968382966,2.392245111,2017,Sandy Lake,-7.9,0.136363636,0,-11,-9.5,27.5,0,-93.34,53.06
2021-03-01,Ontario,5.80004632,1.056005617,2.385908007,2017,Sandy Lake,-13.4,0.090909091,0,-30,-21.7,39.7,0,-93.34,53.06
2021-04-01,Ontario,5.433584854,0.989774795,2.368032424,2017,Sandy Lake,6.5,0.072727273,0,-12.7,-3.1,21.1,0,-93.34,53.06
2021-05-01,Ontario,5.398883111,1.006929396,2.534060409,2017,Sandy Lake,8.8,0.072727273,0.2,0.2,4.5,13.5,0,-93.34,53.06
2021-06-01,Ontario,5.413584928,1.037526393,2.410862676,2017,Sandy Lake,13.9,0.072727273,0.6,9.4,11.7,6.3,0,-93.34,53.06
2021-07-01,Ontario,5.207350741,1.054704801,2.533339234,2017,Sandy Lake,29.3,0.109090909,0,13.3,21.3,0,3.3,-93.34,53.06
2021-08-01,Ontario,5.319606986,1.049757294,2.48434255,2017,Sandy Lake,26.7,0.12,0,9.1,17.9,0.1,0,-93.34,53.06
2021-09-01,Ontario,5.389558181,1.080878866,2.554051834,2017,Sandy Lake,23.6,0.133333333,0,7.4,15.5,2.5,0,-93.34,53.06
2021-10-01,Ontario,5.430332693,1.079829976,2.437291761,2017,Sandy Lake,14.3,0.15,0,10.5,12.4,5.6,0,-93.34,53.06
2021-11-01,Ontario,5.625318742,1.092244715,2.669066768,2017,Sandy Lake,-1.6,0.142857143,0,-3.6,-2.6,20.6,0,-93.34,53.06
2021-12-01,Ontario,5.487080832,1.098131035,2.360007908,2017,Sandy Lake,-6.9,0.066666667,0.4,-13.8,-10.4,28.4,0,-93.34,53.06
2013-01-01,Ontario,255.6637962,93.29991856,70.33091912,71594,Sarnia,-4.5,1.883333333,3.9,-10.4,-7.5,25.5,0,-82.31,43
2013-02-01,Ontario,248.3669145,92.19026659,75.10954066,71594,Sarnia,-5.8,1.957142857,3.9,-10.9,-8.4,26.4,0,-82.31,43
2013-03-01,Ontario,255.0502662,95.22482146,70.21873994,71594,Sarnia,-1.7,1.7125,0,-3.4,-2.6,20.6,0,-82.31,43
2013-04-01,Ontario,255.4747041,96.24716145,75.9812503,71594,Sarnia,1.9,1.555555556,0,-3.7,-0.9,18.9,0,-82.31,43
2013-05-01,Ontario,256.5228749,94.08947333,79.83940579,71594,Sarnia,25.6,1.53,0,12,18.8,0,0.8,-82.31,43
2013-06-01,Ontario,255.6063883,95.07899647,74.40665395,71594,Sarnia,26.5,1.463636364,3.5,18.5,22.5,0,4.5,-82.31,43
2013-07-01,Ontario,252.0166425,87.54804729,86.27096927,71594,Sarnia,20,1.327272727,2.4,16.6,18.3,0,0.3,-82.31,43
2013-08-01,Ontario,277.127351,93.01423545,80.10598604,71594,Sarnia,24.1,3.181818182,0,16,20.1,0,2.1,-82.31,43
2013-09-01,Ontario,265.7504542,93.81734861,80.87430056,71594,Sarnia,25.7,3.436363636,0.3,15.8,20.8,0,2.8,-82.31,43
2013-10-01,Ontario,266.1935106,95.32026306,79.59838728,71594,Sarnia,23.8,3.718181818,1.3,11.4,17.6,0.4,0,-82.31,43
2013-11-01,Ontario,277.5766328,95.31616726,78.10721704,71594,Sarnia,15.5,3.718181818,0.8,7.3,11.4,6.6,0,-82.31,43
2013-12-01,Ontario,257.631283,95.44784487,72.44410199,71594,Sarnia,3.9,3.427272727,2.4,0.4,2.2,15.8,0,-82.31,43
2014-01-01,Ontario,252.7460645,103.4386152,71.19202362,71594,Sarnia,-8.2,3.209090909,24.3,-12.7,-10.5,28.5,0,-82.31,43
2014-02-01,Ontario,254.6022403,102.3172012,67.3747031,71594,Sarnia,0.3,3.209090909,2.8,-4.7,-2.2,20.2,0,-82.31,43
2014-03-01,Ontario,248.4925067,100.8177889,75.88410061,71594,Sarnia,-3.9,4.109090909,3.1,-11.8,-7.9,25.9,0,-82.31,43
2014-04-01,Ontario,255.0230251,98.15819274,79.27293174,71594,Sarnia,16.3,4.845454545,0,1.4,8.9,9.1,0,-82.31,43
2014-05-01,Ontario,265.7120998,102.3855833,76.75950523,71594,Sarnia,12.9,4.8,0.3,7.5,10.2,7.8,0,-82.31,43
2014-06-01,Ontario,269.4315989,101.9504656,77.29658971,71594,Sarnia,28.7,4.709090909,0,11.1,19.9,0,1.9,-82.31,43
2014-07-01,Ontario,272.5789736,101.5255545,74.13259658,71594,Sarnia,27,2.5,0,20.9,21.5,0,3.5,-82.31,43
2014-08-01,Ontario,278.5290229,101.7692145,71.66033294,71594,Sarnia,27.5,2.245454545,10.2,13.8,20.7,0,2.7,-82.31,43
2014-09-01,Ontario,278.9384952,96.55062231,72.35035556,71594,Sarnia,27.9,1.963636364,9.4,20.2,24.1,0,6.1,-82.31,43
2014-10-01,Ontario,279.9822764,96.18099556,79.638845,71594,Sarnia,19.4,1.963636364,0.3,11.6,15.5,2.5,0,-82.31,43
2014-11-01,Ontario,276.9960566,97.96709319,81.09974671,71594,Sarnia,4.9,1.936363636,1.4,1.5,3.2,14.8,0,-82.31,43
2014-12-01,Ontario,260.7727367,97.79902504,77.33520068,71594,Sarnia,1.7,1.936363636,0,-4.7,-1.5,19.5,0,-82.31,43
2015-01-01,Ontario,283.1973725,100.3081824,63.98364863,71594,Sarnia,-1.5,1.936363636,0,-7.7,-4.6,22.6,0,-82.31,43
2015-02-01,Ontario,275.0574108,100.5274692,68.51886095,71594,Sarnia,-2.4,1.009090909,0,-10.6,-6.5,24.5,0,-82.31,43
2015-03-01,Ontario,282.2875105,104.3034542,69.4574959,71594,Sarnia,-3.5,0.227272727,0,-11.4,-7.5,25.5,0,-82.31,43
2015-04-01,Ontario,280.0221341,99.51772731,72.11971419,71594,Sarnia,10.8,0.227272727,0,-2.7,4.1,13.9,0,-82.31,43
2015-05-01,Ontario,284.7173097,102.3200346,77.06180362,71594,Sarnia,14,0.1,0,3.5,8.8,9.2,0,-82.31,43
2015-06-01,Ontario,293.7789916,103.5540287,81.20500941,71594,Sarnia,11.6,0.145454545,0,6.9,9.3,8.7,0,-82.31,43
2015-07-01,Ontario,288.2692818,100.7301767,77.07047191,71594,Sarnia,20.1,0.172727273,0,13.4,16.8,1.2,0,-82.31,43
2015-08-01,Ontario,292.7955859,105.7133905,84.33407171,71594,Sarnia,26.6,0.218181818,0.8,15.4,21,0,3,-82.31,43
2015-09-01,Ontario,291.4143154,106.4043917,83.98608075,71594,Sarnia,29.6,0.218181818,0.3,15.8,22.7,0,4.7,-82.31,43
2015-10-01,Ontario,286.0511591,104.7165994,76.79791321,71594,Sarnia,14.1,0.727272727,0,6.5,10.3,7.7,0,-82.31,43
2015-11-01,Ontario,302.8892091,109.7097111,79.06241007,71594,Sarnia,17,0.754545455,0.5,3.9,10.5,7.5,0,-82.31,43
2015-12-01,Ontario,290.1160029,106.4975124,74.3462594,71594,Sarnia,9.6,1.1,0.3,1,5.3,12.7,0,-82.31,43
2016-01-01,Ontario,290.1307207,106.7750937,75.08250072,71594,Sarnia,-1,1.1,0.5,-3.4,-2.2,20.2,0,-82.31,43
2016-02-01,Ontario,288.6761167,103.9226595,74.01110655,71594,Sarnia,7.6,1.809090909,0,-3.1,2.3,15.7,0,-82.31,43
2016-03-01,Ontario,287.2942344,109.6502592,81.71723562,71594,Sarnia,-1.6,1.781818182,5.6,-7.1,-4.4,22.4,0,-82.31,43
2016-04-01,Ontario,279.4381272,107.1799099,70.60544261,71594,Sarnia,11.6,3.354545455,0.3,3.4,7.5,10.5,0,-82.31,43
2016-05-01,Ontario,294.7884154,105.173461,78.8327963,71594,Sarnia,8.1,3.790909091,3.8,6.1,7.1,10.9,0,-82.31,43
2016-06-01,Ontario,285.988404,103.0953808,74.05262963,71594,Sarnia,28,3.763636364,0,10.4,19.2,0,1.2,-82.31,43
2016-07-01,Ontario,278.962524,103.3495766,82.74981144,71594,Sarnia,21.4,3.718181818,8.6,12.7,17.1,0.9,0,-82.31,43
2016-08-01,Ontario,283.6060834,107.7066905,72.37494561,71594,Sarnia,26.2,3.718181818,0,17.3,21.8,0,3.8,-82.31,43
2016-09-01,Ontario,285.6012331,108.52196,75.12282882,71594,Sarnia,21.3,3.209090909,17.3,16.9,19.1,0,1.1,-82.31,43
2016-10-01,Ontario,295.7355671,108.72026,83.00999992,71594,Sarnia,16.5,3.181818182,5.3,12,14.3,3.7,0,-82.31,43
2016-11-01,Ontario,295.6183024,106.8798779,75.28482815,71594,Sarnia,22.7,2.836363636,0,7,14.9,3.1,0,-82.31,43
2016-12-01,Ontario,301.8127048,104.8716667,78.92519184,71594,Sarnia,4.6,3.454545455,0,2.5,3.6,14.4,0,-82.31,43
2017-01-01,Ontario,295.980235,108.5279545,79.70248437,71594,Sarnia,4.6,2.672727273,0,-3.7,0.5,17.5,0,-82.31,43
2017-02-01,Ontario,290.9124422,105.8034618,79.5331667,71594,Sarnia,-2.6,2.672727273,0,-10.1,-6.4,24.4,0,-82.31,43
2017-03-01,Ontario,289.9943566,105.545926,79.35265618,71594,Sarnia,-3.5,1.1,0,-7.7,-5.6,23.6,0,-82.31,43
2017-04-01,Ontario,286.0198361,112.0174307,79.63946248,71594,Sarnia,8.5,0.618181818,0,1.5,5,13,0,-82.31,43
2017-05-01,Ontario,297.3203833,111.480601,84.26343933,71594,Sarnia,18.7,0.618181818,6.8,9.1,13.9,4.1,0,-82.31,43
2017-06-01,Ontario,298.7019765,110.7276667,77.18163566,71594,Sarnia,22.1,0.618181818,0,9,15.6,2.4,0,-82.31,43
2017-07-01,Ontario,285.9895328,111.2740718,75.48451296,71594,Sarnia,27.3,0.618181818,0,16.6,22,0,4,-82.31,43
2017-08-01,Ontario,296.3315916,114.5946731,78.53242473,71594,Sarnia,29.3,0.618181818,0,15.9,22.6,0,4.6,-82.31,43
2017-09-01,Ontario,305.5764666,112.2767431,81.2722328,71594,Sarnia,16.9,0.618181818,0,6.8,11.9,6.1,0,-82.31,43
2017-10-01,Ontario,305.0416615,115.1545148,73.20992362,71594,Sarnia,19.3,0.890909091,0,2.5,10.9,7.1,0,-82.31,43
2017-11-01,Ontario,303.8221682,110.7603538,74.52431977,71594,Sarnia,6.5,0.272727273,0,0.9,3.7,14.3,0,-82.31,43
2017-12-01,Ontario,305.3682637,112.5653596,68.30144289,71594,Sarnia,7.5,0.272727273,0,-1.6,3,15,0,-82.31,43
2018-01-01,Ontario,309.8445129,108.690937,70.3401839,71594,Sarnia,-10.4,0.272727273,0,-16.4,-13.4,31.4,0,-82.31,43
2018-02-01,Ontario,320.4260164,110.3268574,75.97273321,71594,Sarnia,3.3,0.272727273,0,-12.4,-4.6,22.6,0,-82.31,43
2018-03-01,Ontario,321.8362341,112.3146996,80.90884533,71594,Sarnia,1.9,0.772727273,3,-0.1,0.9,17.1,0,-82.31,43
2018-04-01,Ontario,320.0240697,111.6724255,78.91853546,71594,Sarnia,2.6,1.418181818,0,-3.1,-0.3,18.3,0,-82.31,43
2018-05-01,Ontario,324.7787154,110.1273391,80.2780147,71594,Sarnia,27.4,3.127272727,0,7.8,17.6,0.4,0,-82.31,43
2018-06-01,Ontario,331.1539833,112.2892187,85.31974502,71594,Sarnia,14.2,4.609090909,0,9,11.6,6.4,0,-82.31,43
2018-07-01,Ontario,319.6536743,116.8277133,90.7570573,71594,Sarnia,32.8,4.854545455,0,22.2,27.5,0,9.5,-82.31,43
2018-08-01,Ontario,323.6271141,112.188505,83.01609387,71594,Sarnia,25.2,4.872727273,5.5,17.4,21.3,0,3.3,-82.31,43
2018-09-01,Ontario,321.4018197,112.6135473,78.5799029,71594,Sarnia,29.7,4.6,7.1,16.5,23.1,0,5.1,-82.31,43
2018-10-01,Ontario,322.9013706,113.7919614,77.898933,71594,Sarnia,12.6,4.9,18.8,10.2,11.4,6.6,0,-82.31,43
2018-11-01,Ontario,296.2513919,109.4727309,68.93100615,71594,Sarnia,7.9,4.9,16.3,5.9,6.9,11.1,0,-82.31,43
2018-12-01,Ontario,308.2822123,116.9624414,69.60630439,71594,Sarnia,4.1,5.918181818,2.7,-3.2,0.5,17.5,0,-82.31,43
2019-01-01,Ontario,303.0141035,110.5013523,74.51447693,71594,Sarnia,2.9,7.736363636,0.2,-3.9,-0.5,18.5,0,-82.31,43
2019-02-01,Ontario,320.2616838,110.6809591,71.01483404,71594,Sarnia,-12.4,7.236363636,0,-23.9,-18.2,36.2,0,-82.31,43
2019-03-01,Ontario,309.8698547,110.5221958,76.98293159,71594,Sarnia,-1.2,6.590909091,3.3,-16.3,-8.8,26.8,0,-82.31,43
2019-04-01,Ontario,305.4597826,108.417383,72.99850595,71594,Sarnia,5.5,4.881818182,0,-6.5,-0.5,18.5,0,-82.31,43
2019-05-01,Ontario,311.3790251,114.7248179,76.75156064,71594,Sarnia,20.3,5.990909091,11.2,4.6,12.5,5.5,0,-82.31,43
2019-06-01,Ontario,309.0902648,116.6646049,81.1861446,71594,Sarnia,20.9,5.745454545,20,10.8,15.9,2.1,0,-82.31,43
2019-07-01,Ontario,312.2298381,115.1399263,81.67327655,71594,Sarnia,30.8,6.081818182,0,12.5,21.7,0,3.7,-82.31,43
2019-08-01,Ontario,318.291226,110.8634387,84.90184203,71594,Sarnia,23.3,6.081818182,0,12,17.7,0.3,0,-82.31,43
2019-09-01,Ontario,320.0690421,111.2765666,85.45326762,71594,Sarnia,18.8,5.8,0,13.8,16.3,1.7,0,-82.31,43
2019-10-01,Ontario,328.4278496,114.6998173,87.48776446,71594,Sarnia,28.5,5.8,28.5,16.3,22.4,0,4.4,-82.31,43
2019-11-01,Ontario,324.2723593,117.8815888,82.9118413,71594,Sarnia,5.7,4.781818182,0,1.2,3.5,14.5,0,-82.31,43
2019-12-01,Ontario,319.8835357,115.9467629,81.00482153,71594,Sarnia,2.3,2.963636364,3.9,-1.1,0.6,17.4,0,-82.31,43
2020-01-01,Ontario,349.9894949,115.6482603,87.10055556,71594,Sarnia,2.7,3.1,0,-2.8,-0.1,18.1,0,-82.31,43
2020-02-01,Ontario,340.8600209,113.1430156,83.35145494,71594,Sarnia,0.9,3.1,0.2,-4.8,-2,20,0,-82.31,43
2020-03-01,Ontario,326.9412984,100.4313686,79.84093471,71594,Sarnia,4.1,3.345454545,0,-7.3,-1.6,19.6,0,-82.31,43
2020-04-01,Ontario,265.7972293,74.61592661,78.25189383,71594,Sarnia,7.5,2.036363636,0,-1.2,3.2,14.8,0,-82.31,43
2020-05-01,Ontario,284.7261692,74.01078033,79.02577841,71594,Sarnia,11,2.381818182,0,4.6,7.8,10.2,0,-82.31,43
2020-06-01,Ontario,316.5384399,81.59516386,77.21195719,71594,Sarnia,23.3,2.254545455,1.5,8.2,15.8,2.2,0,-82.31,43
2020-07-01,Ontario,310.3726301,83.27871407,82.58921475,71594,Sarnia,25.7,2.254545455,0,15.8,20.8,0,2.8,-82.31,43
2020-08-01,Ontario,317.0250054,82.11891358,78.05675327,71594,Sarnia,28.2,2.281818182,2.7,16.1,22.2,0,4.2,-82.31,43
2020-09-01,Ontario,322.6478399,83.41725338,77.30034431,71594,Sarnia,28.1,2.281818182,14.1,15.7,21.9,0,3.9,-82.31,43
2020-10-01,Ontario,338.5440042,81.26288653,75.72983916,71594,Sarnia,15.2,2.281818182,3.8,8,11.6,6.4,0,-82.31,43
2020-11-01,Ontario,335.5507332,79.25164404,83.16000972,71594,Sarnia,9.8,2.281818182,2.5,0.5,5.2,12.8,0,-82.31,43
